country,admin_1,market,latitude,longitude,period_date,currency,product,value,temp_mean,temp_max,temp_min,precipitation,humidity
Ethiopia,Gambela,Gambella,8.15,34.3515,2022-10-01,ETB,teff,59.4,25.51,32.08,20.14,4.88,80.17
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,livestock_goat,2120.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,maize,57.2,29.43,36.83,22.46,0.35,48.57
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,sorghum,99.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,sorghum,56.8,29.43,36.83,22.46,0.35,48.57
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,livestock_goat,3700.0,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,maize,28.3,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,sorghum,33.3,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,sorghum,41.6,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,teff,55.0,21.6,29.45,15.95,4.5,70.28
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,livestock_goat,3920.0,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,maize,32.2,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,sorghum,40.4,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,sorghum,44.2,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,teff,52.4,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,livestock_goat,4280.0,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,maize,25.9,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,sorghum,28.6,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,sorghum,30.4,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,teff,43.1,19.28,25.54,11.99,3.97,80.26
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,livestock_goat,5030.0,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,maize,31.5,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,sorghum,27.7,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,sorghum,47.3,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,sorghum,44.1,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,teff,55.0,20.0,25.19,14.66,2.96,61.7
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,livestock_goat,3620.0,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,maize,32.0,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,sorghum,34.4,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,teff,51.0,15.16,21.75,8.18,5.95,83.36
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,livestock_goat,6020.0,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,maize,47.2,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,sorghum,58.8,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,sorghum,46.2,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,teff,56.2,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,livestock_goat,6000.0,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,maize,29.0,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,sorghum,28.9,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,teff,50.8,19.47,26.23,11.96,4.25,77.69
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,livestock_goat,3000.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,sorghum,86.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,sorghum,87.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,teff,146.66666666666666,27.91,35.59,20.65,0.84,53.74
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,livestock_goat,2440.0,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,maize,34.34,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,sorghum,33.97,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,sorghum,36.28,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,teff,50.15,20.92,29.93,13.88,1.86,65.47
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,livestock_goat,8040.0,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,maize,40.0,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,sorghum,42.2,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,sorghum,47.2,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,sorghum,52.2,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,teff,55.2,14.31,22.21,5.43,2.05,77.89
Ethiopia,Amhara,Bahir Dar,11.6,37.36667,2022-10-01,ETB,livestock_goat,5120.0,17.89,24.4,9.74,2.11,73.27
Ethiopia,Amhara,Bahir Dar,11.6,37.36667,2022-10-01,ETB,maize,26.0,17.89,24.4,9.74,2.11,73.27
Ethiopia,Amhara,Bahir Dar,11.6,37.36667,2022-10-01,ETB,sorghum,35.0,17.89,24.4,9.74,2.11,73.27
Ethiopia,Amhara,Bahir Dar,11.6,37.36667,2022-10-01,ETB,teff,43.8,17.89,24.4,9.74,2.11,73.27
Ethiopia,Somali,Chereti,5.33751,41.8825,2022-10-01,ETB,livestock_goat,2000.0,28.34,36.05,21.61,0.89,51.72
Ethiopia,Somali,Chereti,5.33751,41.8825,2022-10-01,ETB,maize,65.0,28.34,36.05,21.61,0.89,51.72
Ethiopia,Somali,Chereti,5.33751,41.8825,2022-10-01,ETB,sorghum,40.0,28.34,36.05,21.61,0.89,51.72
Ethiopia,Somali,Chereti,5.33751,41.8825,2022-10-01,ETB,sorghum,45.0,28.34,36.05,21.61,0.89,51.72
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,livestock_goat,2732.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,maize,86.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,sorghum,57.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,sorghum,104.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,sorghum,49.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,livestock_goat,4060.0,12.07,18.41,5.03,3.44,81.35
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,maize,26.4,12.07,18.41,5.03,3.44,81.35
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,sorghum,40.7,12.07,18.41,5.03,3.44,81.35
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,sorghum,42.6,12.07,18.41,5.03,3.44,81.35
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,teff,46.7,12.07,18.41,5.03,3.44,81.35
Ethiopia,Dire Dawa,"Dire Dawa, Kezira",9.589,42.003,2022-10-01,ETB,livestock_goat,5040.0,21.02,30.0,13.47,0.68,56.83
Ethiopia,Dire Dawa,"Dire Dawa, Kezira",9.589,42.003,2022-10-01,ETB,maize,45.0,21.02,30.0,13.47,0.68,56.83
Ethiopia,Dire Dawa,"Dire Dawa, Kezira",9.589,42.003,2022-10-01,ETB,sorghum,50.0,21.02,30.0,13.47,0.68,56.83
Ethiopia,Dire Dawa,"Dire Dawa, Kezira",9.589,42.003,2022-10-01,ETB,teff,54.0,21.02,30.0,13.47,0.68,56.83
Ethiopia,Gambela,Gambella,8.15,34.3515,2022-10-01,ETB,livestock_goat,2330.0,25.51,32.08,20.14,4.88,80.17
Ethiopia,Gambela,Gambella,8.15,34.3515,2022-10-01,ETB,maize,31.0,25.51,32.08,20.14,4.88,80.17
Ethiopia,Gambela,Gambella,8.15,34.3515,2022-10-01,ETB,teff,62.0,25.51,32.08,20.14,4.88,80.17
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,livestock_goat,2540.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,maize,58.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,sorghum,100.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,sorghum,59.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,livestock_goat,3700.0,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,maize,28.3,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,sorghum,33.3,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,sorghum,43.3,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,teff,55.0,21.6,29.45,15.95,4.5,70.28
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,livestock_goat,3930.0,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,maize,32.4,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,sorghum,40.6,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,sorghum,44.2,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,teff,52.6,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,livestock_goat,4200.0,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,maize,25.9,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,sorghum,29.24,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,sorghum,30.6,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,teff,43.1,19.28,25.54,11.99,3.97,80.26
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,livestock_goat,4950.0,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,maize,31.5,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,sorghum,27.7,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,sorghum,47.3,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,sorghum,44.1,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,teff,55.0,20.0,25.19,14.66,2.96,61.7
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,livestock_goat,3680.0,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,maize,32.0,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,sorghum,35.0,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,sorghum,50.0,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,teff,51.2,15.16,21.75,8.18,5.95,83.36
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,livestock_goat,5760.0,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,maize,45.0,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,sorghum,54.2,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,sorghum,45.6,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,teff,54.2,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,livestock_goat,6110.0,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,maize,28.9,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,sorghum,31.7,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,sorghum,29.4,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,teff,53.4,19.47,26.23,11.96,4.25,77.69
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,livestock_goat,3000.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,sorghum,82.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,teff,140.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,livestock_goat,2360.0,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,maize,34.34,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,sorghum,33.97,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,sorghum,36.28,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,teff,51.35,20.92,29.93,13.88,1.86,65.47
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,livestock_goat,8220.0,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,maize,40.0,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,sorghum,44.0,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,sorghum,48.6,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,sorghum,53.6,14.31,22.21,5.43,2.05,77.89
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2022-10-01,ETB,teff,55.6,14.31,22.21,5.43,2.05,77.89
Ethiopia,Amhara,Bahir Dar,11.6,37.36667,2022-10-01,ETB,livestock_goat,5080.0,17.89,24.4,9.74,2.11,73.27
Ethiopia,Amhara,Bahir Dar,11.6,37.36667,2022-10-01,ETB,maize,26.3,17.89,24.4,9.74,2.11,73.27
Ethiopia,Amhara,Bahir Dar,11.6,37.36667,2022-10-01,ETB,sorghum,35.0,17.89,24.4,9.74,2.11,73.27
Ethiopia,Amhara,Bahir Dar,11.6,37.36667,2022-10-01,ETB,teff,43.8,17.89,24.4,9.74,2.11,73.27
Ethiopia,Somali,Chereti,5.33751,41.8825,2022-10-01,ETB,livestock_goat,1800.0,28.34,36.05,21.61,0.89,51.72
Ethiopia,Somali,Chereti,5.33751,41.8825,2022-10-01,ETB,maize,66.0,28.34,36.05,21.61,0.89,51.72
Ethiopia,Somali,Chereti,5.33751,41.8825,2022-10-01,ETB,sorghum,40.0,28.34,36.05,21.61,0.89,51.72
Ethiopia,Somali,Chereti,5.33751,41.8825,2022-10-01,ETB,sorghum,45.0,28.34,36.05,21.61,0.89,51.72
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,livestock_goat,2662.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,maize,77.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,sorghum,54.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,sorghum,103.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Somali,Degehabour,8.22308,43.5654,2022-10-01,ETB,sorghum,51.0,25.04,33.78,16.78,1.25,54.8
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,livestock_goat,3880.0,12.07,18.41,5.03,3.44,81.35
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,maize,26.2,12.07,18.41,5.03,3.44,81.35
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,sorghum,40.4,12.07,18.41,5.03,3.44,81.35
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,sorghum,42.7,12.07,18.41,5.03,3.44,81.35
Ethiopia,Amhara,Dessie,11.138,39.6342,2022-10-01,ETB,teff,46.7,12.07,18.41,5.03,3.44,81.35
Ethiopia,Dire Dawa,"Dire Dawa, Kezira",9.589,42.003,2022-10-01,ETB,livestock_goat,4910.0,21.02,30.0,13.47,0.68,56.83
Ethiopia,Dire Dawa,"Dire Dawa, Kezira",9.589,42.003,2022-10-01,ETB,maize,45.0,21.02,30.0,13.47,0.68,56.83
Ethiopia,Dire Dawa,"Dire Dawa, Kezira",9.589,42.003,2022-10-01,ETB,sorghum,50.0,21.02,30.0,13.47,0.68,56.83
Ethiopia,Dire Dawa,"Dire Dawa, Kezira",9.589,42.003,2022-10-01,ETB,teff,57.0,21.02,30.0,13.47,0.68,56.83
Ethiopia,Gambela,Gambella,8.15,34.3515,2022-10-01,ETB,livestock_goat,2500.0,25.51,32.08,20.14,4.88,80.17
Ethiopia,Gambela,Gambella,8.15,34.3515,2022-10-01,ETB,maize,29.4,25.51,32.08,20.14,4.88,80.17
Ethiopia,Gambela,Gambella,8.15,34.3515,2022-10-01,ETB,teff,60.4,25.51,32.08,20.14,4.88,80.17
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,livestock_goat,2320.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,maize,62.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,sorghum,100.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,Somali,Gode,5.95278,43.5574,2022-10-01,ETB,sorghum,64.0,29.43,36.83,22.46,0.35,48.57
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,livestock_goat,3800.0,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,maize,26.6,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,sorghum,30.0,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,sorghum,41.6,21.6,29.45,15.95,4.5,70.28
Ethiopia,SNNPR,Jinka,5.4721,36.3352,2022-10-01,ETB,teff,55.0,21.6,29.45,15.95,4.5,70.28
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,livestock_goat,3520.0,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,maize,32.4,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,sorghum,36.0,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,sorghum,44.2,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,"Nazareth, Adama",8.54103,39.2705,2022-10-01,ETB,teff,52.2,20.09,28.53,11.44,1.48,61.21
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,livestock_goat,4100.0,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,maize,25.880000000000003,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,sorghum,28.56,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,sorghum,28.58,19.28,25.54,11.99,3.97,80.26
Ethiopia,Oromia,Nekemte,9.08805,36.5474,2022-10-01,ETB,teff,42.6,19.28,25.54,11.99,3.97,80.26
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,livestock_goat,4540.0,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,maize,31.5,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,sorghum,31.5,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,sorghum,47.5,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,sorghum,44.1,20.0,25.19,14.66,2.96,61.7
Ethiopia,Amhara,Sekota,12.6288,39.0367,2022-10-01,ETB,teff,55.0,20.0,25.19,14.66,2.96,61.7
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,livestock_goat,3800.0,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,maize,32.0,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,sorghum,35.4,15.16,21.75,8.18,5.95,83.36
Ethiopia,Oromia,Shashemene,7.19696,38.5989,2022-10-01,ETB,teff,50.4,15.16,21.75,8.18,5.95,83.36
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,livestock_goat,5280.0,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,maize,43.0,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,sorghum,48.8,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,sorghum,44.4,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sikela,6.03618,37.5585,2022-10-01,ETB,teff,51.8,20.84,27.46,15.39,4.38,69.9
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,livestock_goat,5890.0,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,maize,29.2,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,sorghum,31.0,19.47,26.23,11.96,4.25,77.69
Ethiopia,SNNPR,Sodo,6.86405,37.761,2022-10-01,ETB,teff,52.7,19.47,26.23,11.96,4.25,77.69
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,livestock_goat,3000.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,sorghum,82.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,sorghum,83.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Somali,Warder,6.97346,45.3418,2022-10-01,ETB,teff,150.0,27.91,35.59,20.65,0.84,53.74
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,livestock_goat,2440.0,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,maize,34.34,20.92,29.93,13.88,1.86,65.47
Ethiopia,Oromia,Yabelo,4.89343,38.0934,2022-10-01,ETB,sorghum,33.97,20.92,29.93,13.88,1.86,65.47
